path,emotion,emotion_id,actor
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-01-01-01-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-01-01-02-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-01-02-01-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-01-02-02-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-02-01-01-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-02-01-02-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-02-02-01-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-06-02-02-02-10.wav,fearful,5,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-01-01-01-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-01-01-02-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-01-02-01-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-01-02-02-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-02-01-01-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-02-01-02-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-02-02-01-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-03-02-02-02-10.wav,happy,2,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-01-01-01-01-10.wav,neutral,0,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-01-01-01-02-10.wav,neutral,0,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-01-01-02-01-10.wav,neutral,0,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-01-01-02-02-10.wav,neutral,0,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-01-01-01-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-01-01-02-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-01-02-01-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-01-02-02-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-02-01-01-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-02-01-02-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-02-02-01-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-04-02-02-02-10.wav,sad,3,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-01-01-01-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-01-01-02-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-01-02-01-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-01-02-02-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-02-01-01-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-02-01-02-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-02-02-01-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_10\03-01-08-02-02-02-10.wav,surprised,7,10
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-01-01-01-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-01-01-02-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-01-02-01-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-01-02-02-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-02-01-01-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-02-01-02-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-02-02-01-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-05-02-02-02-11.wav,angry,4,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-01-01-01-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-01-01-02-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-01-02-01-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-01-02-02-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-02-01-01-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-02-01-02-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-02-02-01-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-02-02-02-02-11.wav,calm,1,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-01-01-01-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-01-01-02-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-01-02-01-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-01-02-02-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-02-01-01-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-02-01-02-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-02-02-01-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-07-02-02-02-11.wav,disgust,6,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-01-01-01-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-01-01-02-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-01-02-01-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-01-02-02-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-02-01-01-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-02-01-02-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-02-02-01-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-06-02-02-02-11.wav,fearful,5,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-01-01-01-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-01-01-02-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-01-02-01-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-01-02-02-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-02-01-01-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-02-01-02-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-02-02-01-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-03-02-02-02-11.wav,happy,2,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-01-01-01-01-11.wav,neutral,0,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-01-01-01-02-11.wav,neutral,0,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-01-01-02-01-11.wav,neutral,0,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-01-01-02-02-11.wav,neutral,0,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-01-01-01-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-01-01-02-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-01-02-01-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-01-02-02-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-02-01-01-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-02-01-02-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-02-02-01-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-04-02-02-02-11.wav,sad,3,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-01-01-01-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-01-01-02-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-01-02-01-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-01-02-02-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-02-01-01-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-02-01-02-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-02-02-01-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_11\03-01-08-02-02-02-11.wav,surprised,7,11
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-01-01-01-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-01-01-02-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-01-02-01-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-01-02-02-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-02-01-01-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-02-01-02-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-02-02-01-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-05-02-02-02-12.wav,angry,4,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-01-01-01-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-01-01-02-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-01-02-01-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-01-02-02-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-02-01-01-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-02-01-02-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-02-02-01-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-02-02-02-02-12.wav,calm,1,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-01-01-01-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-01-01-02-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-01-02-01-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-01-02-02-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-02-01-01-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-02-01-02-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-02-02-01-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-02-02-02-12.wav,disgust,6,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-01-01-01-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-01-01-02-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-01-02-01-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-01-02-02-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-02-01-01-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-02-01-02-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-02-02-01-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-06-02-02-02-12.wav,fearful,5,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-01-01-01-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-01-01-02-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-01-02-01-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-01-02-02-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-02-01-01-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-02-01-02-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-02-02-01-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-03-02-02-02-12.wav,happy,2,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-01-01-01-01-12.wav,neutral,0,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-01-01-01-02-12.wav,neutral,0,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-01-01-02-01-12.wav,neutral,0,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-01-01-02-02-12.wav,neutral,0,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-01-01-01-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-01-01-02-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-01-02-01-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-01-02-02-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-02-01-01-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-02-01-02-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-02-02-01-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-04-02-02-02-12.wav,sad,3,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-01-01-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-01-02-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-02-01-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-02-02-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-01-01-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-01-02-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-02-01-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-02-02-12.wav,surprised,7,12
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-01-01-01-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-01-01-02-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-01-02-01-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-01-02-02-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-02-01-01-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-02-01-02-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-02-02-01-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-05-02-02-02-13.wav,angry,4,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-01-01-01-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-01-01-02-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-01-02-01-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-01-02-02-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-02-01-01-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-02-01-02-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-02-02-01-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-02-02-02-02-13.wav,calm,1,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-01-01-01-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-01-01-02-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-01-02-01-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-01-02-02-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-02-01-01-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-02-01-02-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-02-02-01-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-07-02-02-02-13.wav,disgust,6,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-01-01-01-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-01-01-02-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-01-02-01-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-01-02-02-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-02-01-01-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-02-01-02-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-02-02-01-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-06-02-02-02-13.wav,fearful,5,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-01-01-01-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-01-01-02-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-01-02-01-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-01-02-02-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-02-01-01-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-02-01-02-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-02-02-01-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-03-02-02-02-13.wav,happy,2,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-01-01-01-01-13.wav,neutral,0,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-01-01-01-02-13.wav,neutral,0,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-01-01-02-01-13.wav,neutral,0,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-01-01-02-02-13.wav,neutral,0,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-01-01-01-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-01-01-02-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-01-02-01-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-01-02-02-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-02-01-01-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-02-01-02-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-02-02-01-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-04-02-02-02-13.wav,sad,3,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-01-01-01-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-01-01-02-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-01-02-01-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-01-02-02-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-02-01-01-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-02-01-02-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-02-02-01-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_13\03-01-08-02-02-02-13.wav,surprised,7,13
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-01-01-01-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-01-01-02-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-01-02-01-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-01-02-02-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-02-01-01-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-02-01-02-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-02-02-01-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-05-02-02-02-14.wav,angry,4,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-01-01-01-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-01-01-02-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-01-02-01-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-01-02-02-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-02-01-01-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-02-01-02-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-02-02-01-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-02-02-02-02-14.wav,calm,1,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-01-01-01-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-01-01-02-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-01-02-01-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-01-02-02-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-02-01-01-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-02-01-02-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-02-02-01-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-07-02-02-02-14.wav,disgust,6,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-01-01-01-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-01-01-02-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-01-02-01-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-01-02-02-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-02-01-01-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-02-01-02-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-02-02-01-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-06-02-02-02-14.wav,fearful,5,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-01-01-01-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-01-01-02-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-01-02-01-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-01-02-02-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-02-01-01-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-02-01-02-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-02-02-01-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-03-02-02-02-14.wav,happy,2,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-01-01-01-01-14.wav,neutral,0,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-01-01-01-02-14.wav,neutral,0,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-01-01-02-01-14.wav,neutral,0,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-01-01-02-02-14.wav,neutral,0,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-01-01-01-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-01-01-02-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-01-02-01-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-01-02-02-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-02-01-01-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-02-01-02-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-02-02-01-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-04-02-02-02-14.wav,sad,3,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-01-01-01-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-01-01-02-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-01-02-01-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-01-02-02-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-02-01-01-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-02-01-02-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-02-02-01-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_14\03-01-08-02-02-02-14.wav,surprised,7,14
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-01-01-01-15.wav,angry,4,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-01-01-02-15.wav,angry,4,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-01-02-01-15.wav,angry,4,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-01-02-02-15.wav,angry,4,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-02-01-01-15.wav,angry,4,15
Audio_Speech_Actors_01-24_16k\Actor_15\03-01-05-02-01-02-15.wav,angry,4,15
